epoch,train_loss,dev_loss,auc,f1,best_auc
173,0.00043541153307378463,0.10551501323754767,0.7825163957951181,0.780089540983069,False
174,0.0002595106043594737,0.10376460716779794,0.7821493955972454,0.7796318143002405,False
175,0.0005120683803605897,0.1085145669570791,0.7823283833986668,0.7802418359741232,False
176,0.00027990719346227975,0.10549628910441222,0.7833742336893258,0.7810238279926471,False
177,0.00027433128866376146,0.10199263597262506,0.7769095597423735,0.7736323936581411,False
178,0.0002668951292569836,0.1072449247911759,0.7858239098734863,0.7837897602407267,False
179,0.0002846804086197887,0.11274976297608803,0.7793878695181713,0.7769936847067147,False
180,0.0003159211315134939,0.11672690433919201,0.787227735766988,0.7857118896668056,False
181,0.00028696018679742063,0.11022759479017244,0.7822687207981931,0.7800429294838311,False
182,0.00026743986500887964,0.10529559212426759,0.7770222557654907,0.7740640007376506,False
183,0.00040914511683732717,0.10481100172365738,0.7792486567837323,0.7764983477653998,False
184,0.0003485399991318843,0.11673899087122486,0.7904822164227129,0.7891778324463474,False
185,0.0003592436607369985,0.10554659275837515,0.7844267131578149,0.7818153113435822,False
186,0.00023567837792681312,0.10297064034645265,0.7810285074701364,0.7781750424224849,False
187,0.0002848776930251108,0.1088874338347954,0.7791977402414048,0.7767420218242886,False
188,0.0002630299793507641,0.10513946581516902,0.7796355445150962,0.7770319328598059,False
189,0.00038458088898371166,0.1113014682942786,0.783822900901479,0.7821115269148156,False
190,0.00030192090791113257,0.10653980473613085,0.7816076413585826,0.7793827510682241,False
191,0.00033638294098600643,0.10711536349300727,0.7824058166523165,0.7801125379469744,False
192,0.0002805893132051898,0.10534466553172359,0.7803165114881981,0.777763008062363,False
193,0.00023502554316472642,0.10909887256348484,0.7826025751069137,0.7803842127584877,False
194,0.0003811561498646533,0.11064302137231272,0.7854192514889468,0.7835862459085583,False
195,0.00039419315375665626,0.1130078938110094,0.7856226391213743,0.7838703320244393,False
196,0.00023968525601899168,0.10443519846527362,0.7803475404970347,0.7774407091106741,False
197,0.00034636236939450984,0.10896008444402037,0.7817845122796885,0.7795868289927946,False
198,0.0002581665308368922,0.107420047780851,0.782936429415634,0.7807254960331442,False
199,0.00019360822325476006,0.11703531537811047,0.785905576887767,0.7843917325069752,False
200,0.0004337758375219273,0.11005627477239154,0.7857000723750238,0.7837584970158705,False
201,0.0002536160664633703,0.10722382566814687,0.7842585882948551,0.7820462445027492,False
202,0.00021499764127033322,0.10509396621970786,0.7816055244782669,0.7789657307298015,False
203,0.00019585252689526258,0.10704134732619085,0.7881874067458513,0.7862618828056902,False
204,0.0003938210870026701,0.10725345259046547,0.7786207232332739,0.7759582948650161,False
205,0.00023219652316164633,0.10802701044853807,0.785346330532812,0.7833536016471843,False
206,0.00027913620767121115,0.1056754110213484,0.7838915880969825,0.7815928058336616,False
207,0.0002181427748145039,0.10047507234975687,0.7782714936885771,0.7751077836757776,False
208,0.0003914082929230529,0.10469164401364285,0.7778734644818679,0.7749823067353732,False
209,0.0002589006509925119,0.10616094402219226,0.7840419423067668,0.7817070609786295,False
210,0.000282427838911055,0.10833938146560475,0.7794873071856276,0.7773324725755797,False
211,0.0002506001464458887,0.11032150716339181,0.7865976853362142,0.7848091916532982,False
212,0.00032655533559335304,0.10692958779049978,0.7837942673098418,0.7816560376700717,False
213,0.000219019502046319,0.11043264909810421,0.7852092346786888,0.7832791770273249,False
214,0.0002571267082184532,0.10618141184573542,0.7849262969122961,0.7827289500798744,False
215,0.0002623959777306136,0.12283737384340446,0.7924299134351931,0.7916080726520622,True
216,0.00036503301610154226,0.10489843791077526,0.7823328956961817,0.7798608948406519,False
217,0.0002155332565326337,0.11337061524428471,0.7878689276731073,0.7863131024356678,False
218,0.0002927241154517845,0.11243682210506918,0.7838759343241225,0.7822732812234073,False
219,0.000315987861486939,0.11278662315745266,0.785158318136361,0.7834722667935676,False
220,0.00016194725998831968,0.10818179321347743,0.7826224626404049,0.7804509019413679,False
221,0.00023509199041741864,0.10872046578406352,0.7828391086284933,0.780785944174269,False
222,0.00024102397207641937,0.10672004507342066,0.7786870150115782,0.7761946067519253,False
223,0.0004317706142093057,0.11113230835092539,0.7843468844869661,0.782692824073391,False
224,0.0002240904150994464,0.10839027867228385,0.781744737212706,0.7794522751722066,False
225,0.00022260252378538916,0.11211027412980064,0.782361529287819,0.7803504355031183,False
226,0.00022850627856462917,0.10887189704633288,0.7732657959380855,0.7704364131088799,False
227,0.00031165125932116,0.11214185303414945,0.788269073760132,0.7868475460522678,False
228,0.00021032057896735562,0.10456124201650693,0.7772123850422574,0.7743220324455289,False
229,0.00023491413982022275,0.10840390932051741,0.7770310018236367,0.7745331146258145,False
230,0.0002894305784186492,0.10824759044194487,0.7824124458301469,0.780135085465791,False
231,0.0002704867629233097,0.10800783632979874,0.7852556389235017,0.7834264051111066,False
232,0.00016521387275683598,0.10924103677188259,0.7847648012271666,0.7829469010839851,False
233,0.00021246748947787282,0.1113659969858742,0.7919679878673791,0.7906590731275001,False
234,0.0002363099662155875,0.10630179548985111,0.7789479483641641,0.7762764398049208,False
235,0.0002088266247242982,0.11237723870122401,0.7826245795207205,0.7808278890856777,False
236,0.0003026474302499424,0.11090270039511556,0.7829849505407626,0.7812508018251527,False
237,0.0003285451500822958,0.1072254415816568,0.776958080867502,0.7742721189217692,False
238,0.0002360314674577672,0.1126888678165567,0.7797370990628681,0.7777756088196732,False
239,0.00021674088861024904,0.10923792012427459,0.7829231710599732,0.7806808333484985,False
240,0.000220300639439209,0.10432335187291117,0.7709001821854049,0.7674540511044587,False
241,0.00035920293868727166,0.1107263994289274,0.7890672490538659,0.787590878354852,False
242,0.00021035360473180178,0.11170626622412572,0.7821668877135375,0.7804516780686012,False
243,0.00025523307533467524,0.10913410618212513,0.7837035757005315,0.7817350834823467,False
244,0.00017747983171873525,0.11145776929326036,0.7837963841901574,0.7820293713662668,False
245,0.0002211714419332672,0.11169343139515031,0.7908802456294219,0.7893924857697281,False
246,0.0003585351263868351,0.11209609648736495,0.7895647159280315,0.7880909805031773,False
247,0.0001892249880025811,0.11349120681980168,0.7832326255376876,0.7813198880086756,False
248,0.0003582756945611654,0.11454229758660472,0.7787289069588763,0.7767322925211021,False
249,0.0001627836399066379,0.11112888372972068,0.787895444384429,0.7863916299057689,False
250,0.00011600912575175468,0.10899057204390823,0.7806524826772341,0.778514910079251,False
251,0.00029919940936578036,0.11687727161709094,0.7840284054142223,0.782719452621794,False
252,0.00019056588307251002,0.1094520741667435,0.7757022137665852,0.7731901789718302,False
253,0.0002793723678441849,0.11380219248373818,0.7844442052741071,0.7826480145141006,False
254,0.0002576972750207574,0.10953477123649982,0.7818508040579926,0.7798067133882147,False
255,0.00022374577417987425,0.11186622464045666,0.7825450293867555,0.78057458819345,False
256,0.0001655203818284392,0.11239773813612111,0.7887930573456191,0.787423746369347,False
257,0.00032278894681062736,0.11104800134409892,0.7796376613954117,0.7774474100518163,False
258,0.00023107675620258962,0.11185031250770654,0.7803517742576659,0.7782837860321874,False
259,0.00021098023561277052,0.11776951245661939,0.7869999483035544,0.7856792823099533,False
260,0.0002533022956107284,0.11644198948443782,0.7850233391625533,0.7837184287837291,False
261,0.00026294481647470873,0.11313874629864942,0.7835068172459343,0.7814677919373352,False
262,0.0002127276218906376,0.1198266438820337,0.7851869517279984,0.7838786835055491,False
263,0.00018545399609427263,0.10832463171697958,0.7786406107667652,0.7760297775300767,False
264,0.00015992963850196162,0.11126022162305957,0.7855629765209006,0.7836832511468517,False
265,0.0001972658015866706,0.1079668514250257,0.7800887240247644,0.7777906687462324,False
266,0.00022673044252259674,0.11205740436108466,0.7834094964587934,0.7815219203951269,False
267,0.00016934904567840128,0.10993009909611999,0.7762195681742419,0.7737609965550707,False
268,0.00025285251084524964,0.1130732805203182,0.782127112646555,0.7803278051786497,False
269,0.0002207355448381363,0.1153338166118792,0.7825405170892406,0.7809135515198845,False
270,0.0002298199178937162,0.11548978554688788,0.7814461456734532,0.7796053280808478,False
271,0.0002785341494263657,0.10975032826444552,0.7807895785313574,0.7785855756998071,False
272,0.0001647047870454948,0.10996721021196375,0.7848045762941492,0.7830708334486671,False
273,0.00018264454008363296,0.11382005040777977,0.7857088184331699,0.7841329855459964,False
274,0.00020397854117621303,0.11469176009076079,0.7863189813304525,0.7849627160442432,False
275,0.00029913280591096765,0.118917823413593,0.7887487699811218,0.787596175987876,False
276,0.00019670599660206575,0.10918887679808709,0.7835267047794254,0.7815325167687373,False
277,0.0001670631984799676,0.11380053560602114,0.7837698674788356,0.7819463610804473,False
278,0.0003643188514771645,0.10917729563947694,0.7785300316239636,0.7760587533371404,False
279,0.00014513138436348554,0.1120830006697292,0.7807519203446905,0.7788399615424093,False
280,0.0001580957332858127,0.11374636950869851,0.7861553687650076,0.7848024712055169,False
281,0.00022464497455949083,0.11209739477185779,0.7860426727418902,0.7844729336002547,False
282,0.00015831266594766878,0.12142299868952158,0.7881804990311373,0.7871835782088239,False
283,0.0003178971211560859,0.11848169692257261,0.7731241877864473,0.7707849268045476,False
284,0.00018024030021252628,0.11148579232627798,0.7844442052741071,0.7826480145141006,False
285,0.0002531906775473013,0.12734001349541532,0.7825513800277022,0.7815504110906627,False
286,0.00014810538735285364,0.10886768543470857,0.7768806476138526,0.7744207165803496,False
287,0.0002176646636134337,0.1128596351384848,0.7766329726169274,0.7743777191559793,False
288,0.0002917993513989886,0.11312916227108984,0.7794165031098086,0.7774779289730014,False
289,0.00019655190689547072,0.11157481075212765,0.7860803309285573,0.7842465106318206,False
290,0.00017930651946340874,0.11578977398167821,0.7860625602753817,0.7845321870031619,False
291,0.00020182864697657277,0.11601296332415369,0.7856247560016899,0.7842073657299697,False
292,0.0001501208978713118,0.11137537290642854,0.7779286147848269,0.7756062469132955,False
293,0.00023220206598874944,0.11388003672433505,0.7817667416265128,0.7799037040413883,False
294,0.000257904165468256,0.11184395717955155,0.7800510658380975,0.7780516291913726,False
295,0.000196676984703648,0.12616001413822742,0.7893788204118959,0.7884456848539507,False
296,0.000195143603109358,0.11025440080370148,0.7825582877424162,0.7806173444701927,False
297,0.00018470995417201863,0.11667657863279103,0.7845834180085459,0.7830718599561867,False
298,0.0001417159709165276,0.11204096713816182,0.7823814168213103,0.7804149445059301,False
299,0.00017758978746464625,0.11144796898611849,0.7811234328400779,0.7789267381409476,False
300,0.00021156153773223765,0.10794013621956583,0.7772985643540529,0.7746381039181167,False
