epoch,train_loss,dev_loss,auc,f1
144,0.0022085853811396974,0.35478745417067387,0.6565836314792135,0.6388580164455131
145,0.002634843777162645,0.35516007937554345,0.6616996298356231,0.6465453010436911
146,0.003538684255155758,0.3509908024027096,0.6573950651286082,0.63952333699746
147,0.002425566584505773,0.3523947365511126,0.6620578839753497,0.6457899519713746
148,0.002595767035292798,0.3617525605154459,0.6605100545130105,0.6464051654719416
149,0.002494109560614,0.35525062194396473,0.6637801889415955,0.6480441982944118
150,0.0031600221808259516,0.3562390615322266,0.6606848085538009,0.6453673951848964
151,0.002257257911748571,0.36265522176945286,0.6654470650679987,0.6523097424790087
152,0.0026732945212130047,0.36083631103352676,0.6678614784826915,0.6542048517021586
153,0.0024514051662789054,0.3557137814424242,0.6604946792770341,0.6449829730280208
154,0.0021008436142529326,0.35828989478635925,0.6563823607271015,0.6397623535564729
155,0.0019422278963254441,0.3624479599992003,0.6526635590863633,0.6354212598285272
156,0.0025956435340289525,0.3594881178997364,0.6654205483566771,0.6520910179674427
157,0.0019064402269791173,0.3599607234364775,0.6602801501692612,0.6456852650334328
158,0.002231125408438626,0.36281133521563935,0.6656173068112741,0.6525125594204215
159,0.0027438245080453213,0.3627276021969173,0.6638088225332328,0.6495864073328862
160,0.0020797504778870953,0.35796788752069064,0.6668002529560563,0.6526448397163747
161,0.001730463029048927,0.35821307284315224,0.6624932928318421,0.6483475699722613
162,0.0017080471603268502,0.3558009488344312,0.663353526143249,0.6468423998893214
163,0.002834529987248076,0.3573294238098949,0.6662895277262298,0.6520312005850728
164,0.0020113179929619417,0.3603505353069894,0.66653269042564,0.6528526096044436
165,0.0019255777773036068,0.36427172790201445,0.6531013633600551,0.6353477926938864
166,0.0032455343201913344,0.356893928027523,0.6657721733185731,0.6513600876696231
167,0.0020663054639141567,0.36351063278149864,0.667069932366788,0.6536838860681905
168,0.0021407892214961046,0.354139964369289,0.6673022321277365,0.6519095508176851
169,0.002795835787128062,0.36293524954248585,0.6698733503931604,0.6575661700820602
170,0.0018175685484406615,0.3564003150808817,0.6647175769697683,0.6498410555365559
171,0.0023874101795594935,0.3622529589829492,0.6672157742790574,0.6548678956261438
172,0.0027730052102979356,0.3576225974256241,0.6638287100667241,0.6497562927765788
173,0.0021138872799794047,0.36549476341554366,0.6691791250643977,0.6566539350323828
174,0.0018800260031554925,0.36293528916619766,0.664169193553275,0.6501648440153425
175,0.0016155630085705306,0.36728809521549555,0.6639612936233326,0.6508658514886068
176,0.0014807449523225446,0.36170391660092294,0.6653874024675248,0.6518153860455027
177,0.002267269938979347,0.35993212323226176,0.6664884030611427,0.6536874952137597
178,0.0017475031476110858,0.3636637029993142,0.6677331286867142,0.6555248416571829
179,0.0020107064141842673,0.3652067846434752,0.6600788794171493,0.6464682465406539
180,0.0022424111009742165,0.36102384194575066,0.6677376409842289,0.6543870659949556
181,0.0018790426149220972,0.3691612584511744,0.6654226652369926,0.6532834770371361
182,0.0016104754418845167,0.362665768837702,0.6750381484115822,0.6629212231035109
183,0.003103301975851431,0.3636412670670816,0.6718632178898223,0.6595645737667821
184,0.0018637841912730706,0.3588580830594882,0.6655422689748238,0.6506370265477044
185,0.0012414338668829297,0.36580456275882656,0.6734020227571319,0.661427599483546
186,0.001893904593050883,0.3661118751970174,0.6688076125690103,0.6571447184140313
187,0.0023846016246079535,0.36694713683552443,0.6647462105614056,0.6513331323654816
188,0.0019344066811145134,0.3579747871387468,0.6621308049314845,0.6464535201779316
189,0.0015968643062500487,0.3710684220142005,0.6623384263245432,0.6494914044253879
190,0.0014548974933536467,0.3716190482307789,0.6641050186552864,0.6508501799717774
191,0.0021627103931479794,0.3701134418657501,0.6588672996807299,0.6448723925899609
192,0.001765296778875154,0.3627692250761468,0.6649872563805002,0.6509043943140871
193,0.0015099567634376996,0.37104330137657954,0.6668554032590153,0.6543055301071548
194,0.0016271200038993194,0.3735950886258374,0.659366883435211,0.6466067644422915
195,0.002746834233996169,0.363240082077365,0.6650026316164765,0.6522431947492642
196,0.0015399528334665,0.36540509352357003,0.6637844227022267,0.6506084404724182
197,0.00176037392027395,0.36505755601612727,0.6616686008267866,0.6475522744214421
198,0.0013128272847507654,0.3678420044714235,0.6589447329343794,0.6442750571330682
199,0.0016060721498298493,0.3755787596884781,0.6668044867166874,0.6550466748755144
200,0.002030602865762292,0.37374140944561257,0.667637924779889,0.6570018343378974
201,0.001582780632405726,0.3675515736440337,0.666415482105008,0.6530905258515426
202,0.0014970490908870061,0.37026111721176946,0.6769659578905711,0.666613606065984
203,0.0017710671372458571,0.3715039911561352,0.6605299420465018,0.6465749335952216
204,0.0017405655821613843,0.3719829996619184,0.6627518307672288,0.6504831416674208
205,0.0020044776288774906,0.36425656236393633,0.6683013996366988,0.6554296965671871
206,0.0014815356428637086,0.3737553320085388,0.6615999136312831,0.6493902353580817
207,0.0013594408793306098,0.3743108567661621,0.6683896958288099,0.6572539013396921
208,0.0021584694066670777,0.3633101396641826,0.6656483358201106,0.651552560970161
209,0.001748562504214003,0.3643236209609046,0.6548899601046051,0.6382600063660872
210,0.002119182315437577,0.3683215403385757,0.6633776474373716,0.6496494162807487
211,0.002710849144276526,0.36784651727802103,0.668133274773739,0.6563940065694022
212,0.0012631450699854487,0.3685738071662525,0.6589646204678706,0.6444484937089012
213,0.001467581730692672,0.3719350387392469,0.6618033012637108,0.6498538259676546
214,0.002099940864983731,0.37451426867111565,0.6574610783700289,0.6441032992044933
215,0.0020806238356629605,0.3764484492403308,0.6661367780992465,0.6543473270293421
216,0.001590319324850937,0.3735952848348199,0.6661102613879247,0.6541400389787754
217,0.001342397930818652,0.3801294580119372,0.6684957626740967,0.6580435045345308
218,0.0013392296112426688,0.37331643988527996,0.6569834990293547,0.6437703999006098
219,0.0023235442825110496,0.37318122914055046,0.665219277604565,0.6528185874478678
220,0.0012898890940233345,0.36930409333909986,0.6678105619403637,0.6549837703333501
221,0.0013617039510393821,0.3798225602701035,0.6601340297201083,0.6481057172605535
222,0.001357362019103308,0.37394364918887507,0.6690176293792682,0.6576502531567356
223,0.001192570707955452,0.36782472105390657,0.6555908146111982,0.6392772579785819
224,0.0018083302099509042,0.365100475816044,0.6694620628307905,0.6577416612929965
225,0.0015612920247309698,0.3735136319814014,0.6716818346712017,0.6603947427027261
226,0.0021488390740912644,0.37177630901416236,0.671407642962955,0.6604942591562272
227,0.0010100964528086975,0.36933383785701646,0.6717282389160146,0.6607441874767624
228,0.0025116348771806072,0.3703323954953468,0.6735698690832082,0.6637408743665293
229,0.0014981278761260735,0.37852161451390964,0.6680380708669137,0.657835584280007
230,0.0018917408347675886,0.380545785943077,0.6651086984617633,0.6530903881107292
231,0.001215558947896725,0.37251724489499427,0.6692011294782046,0.6579509812619115
232,0.0012387621679357736,0.37064195439112557,0.6782106835161427,0.6683767130366722
233,0.0009088275966643548,0.3702316888878904,0.6749429445047569,0.66437720818823
234,0.0007996234230316311,0.37342187110319097,0.6702048092846816,0.6600730785048783
235,0.0022540166280368315,0.37632829327824396,0.6664284619237852,0.6565271066092268
236,0.0016388103373108024,0.3718287179769627,0.6693292007372982,0.6599235903059978
237,0.0013418815337606369,0.37203081131936233,0.6669879868156238,0.6553499600938151
238,0.0015232751952658163,0.3615608805709424,0.6736762144653785,0.6613100158582361
239,0.0013111472437488737,0.3631613613786193,0.6673860160223328,0.6550694374838445
240,0.0018472768432977783,0.36886397128946175,0.6622655053684084,0.6488906989471328
241,0.002260006524234858,0.3659632840499483,0.6753210861779748,0.6639884448775807
242,0.0012843603354447512,0.37339062533990464,0.6681863081963824,0.6568022486212559
243,0.002298587098284018,0.37195466345664996,0.6708128553016488,0.6603358964038653
244,0.0010811177163252078,0.3668021194608228,0.6736120395673899,0.6619360684261386
245,0.0008820112014621754,0.37362398974747885,0.6742442068784795,0.6644831437624472
246,0.0011327412810663246,0.37317248264378305,0.673793144249127,0.66431026884141
247,0.0015520551698953824,0.3708844160210126,0.6741978026336666,0.6641536263367664
248,0.0016863278568775304,0.3668270975167338,0.6672865783548765,0.6542684332990449
249,0.0010651809506737405,0.3735603098278151,0.671920485073097,0.6621433484788553
250,0.0013385770705445037,0.37082275372802287,0.6651418443509155,0.6533500433818568
251,0.0011869053468304934,0.37105800352410045,0.6663844530961714,0.6540183540023325
252,0.00119776948617356,0.3713768727191,0.6662892491893462,0.6555095494926875
253,0.0011704047612280696,0.3752427262653597,0.6663269073760132,0.6547021885074202
254,0.001235673549061047,0.3740283524315763,0.6572688322129466,0.6424539924947665
255,0.0016818582447705869,0.365801082873969,0.6626680468726324,0.6473109500337304
256,0.0015551708689878505,0.3768306576547252,0.6640893648824262,0.653019405894504
257,0.00117211621592941,0.37506852419691056,0.6754160115479163,0.6657233257790067
258,0.0012331517841539584,0.37508842628029615,0.6688959087611215,0.6588725933335732
259,0.0016668786084896572,0.369162119988426,0.6745892026625452,0.663882419933673
260,0.0014458139398132988,0.36250147174241326,0.646198885139411,0.6259421136592604
261,0.0017329803580197283,0.3697898961179706,0.6637931687603728,0.6518475659438574
262,0.0011022007353265581,0.38180310344648305,0.6654091283444481,0.6563595145032838
263,0.0010803768822512068,0.3819528031026941,0.6714052475457557,0.6625052672282885
264,0.0010295511052292484,0.37907733516225267,0.6666960244542014,0.6563956535679849
265,0.0010211388137294898,0.38049235440207585,0.6691589589940228,0.6597269603920322
266,0.0012879428554210264,0.37911734206239267,0.6668728953753074,0.6566420257657897
267,0.002295805651817037,0.3765668423450711,0.6680889874092416,0.6571544616275656
268,0.0010093647679185653,0.3763650371895874,0.668679262773033,0.6583387654550458
269,0.0012004814218406705,0.3830839006247951,0.6687389253735068,0.6587700928258919
270,0.0014119585964718088,0.37969192662104606,0.6656679448167184,0.655157022194574
271,0.001319106808085552,0.3818917210026892,0.6724532147167303,0.663856052921618
272,0.0013950943635330636,0.3723788182643545,0.6659466488224798,0.6539911055795034
273,0.001300967922996515,0.38555001042908826,0.6636470483112198,0.6539772611449624
274,0.0007216800408031466,0.376502609284756,0.6690595213265664,0.6590226496603231
275,0.0012576512793638357,0.3801465780015344,0.6725240187925493,0.6633798169276032
276,0.0015147978825555224,0.37996097226065706,0.6691369545802159,0.6585452011889994
277,0.0014393865225345217,0.3729164321494584,0.6662096990553812,0.654909456467935
278,0.0013800250975532287,0.3739842213236508,0.6632492976413942,0.6509818153695035
279,0.0015959239906834196,0.3712975972883892,0.670631472083028,0.6610804784717828
280,0.0014763327294696007,0.3696680078517609,0.6656989738255548,0.6543097101409756
281,0.0007726315594111269,0.3730629058944827,0.671080417832065,0.6601947930681666
282,0.0015296361287873508,0.37503750344538517,0.6725616769792162,0.6626505366871842
283,0.0013848001977159736,0.379500764808292,0.6702599595876406,0.6614497346268982
284,0.000977808026934421,0.38287290372296323,0.6693888633377721,0.6603356703471144
285,0.0008003657333140728,0.3760917301709477,0.6646464943570656,0.6539650613738022
286,0.0012721962690871158,0.37680875576737927,0.6686129709947288,0.657850669530839
287,0.0013226637333007287,0.3785677447892699,0.6726279687575205,0.6631177766785088
288,0.0012181577612588818,0.3820556019694384,0.667684329024702,0.6573429062995564
289,0.0014023556661162514,0.38032787876138696,0.6680401877472293,0.6588579774694349
290,0.0009401284040782716,0.3786604736636203,0.6675406039927483,0.6573377866051701
291,0.0016185148289347044,0.3721161296048189,0.6560461110011819,0.6420246298712882
292,0.0011417894207819252,0.368486835983228,0.664870048059868,0.6511488767144471
293,0.001339968174773593,0.37657462195961816,0.6644762526137902,0.6537662319546464
294,0.0015683192185319329,0.3764666685094504,0.6701782925733599,0.6598811481399641
295,0.0013055935072255177,0.3791992939236605,0.673171839876499,0.663937098872359
296,0.0009164583882384262,0.37762930507395753,0.6638880941303142,0.6536565779411201
297,0.0009079190515436172,0.38196994441589527,0.6719867768514012,0.6626079039185977
298,0.0015789765092377385,0.37924388142036275,0.6675406039927483,0.6573377866051701
299,0.0010106159972201937,0.3781921065909903,0.6734614068207221,0.6649385765620155
300,0.0009062319704195783,0.3775288689898347,0.6683387792864821,0.6579422254479241
