epoch,train_loss,dev_loss,auc,f1,best_auc
32,0.01593766611651488,0.15613159303342522,0.7414109809489685,0.7331389356742757,False
33,0.015046048978425071,0.15714688682156336,0.7389546755869775,0.7299525331715369,False
34,0.014434001128308633,0.1581872065765878,0.7300888465809932,0.7195962642522838,False
35,0.013774704373139865,0.15644798983412475,0.7496555055823249,0.7428440618406094,False
36,0.012962502446838912,0.1563381357635975,0.7368475997696835,0.728068846041797,False
37,0.012347339715986384,0.15291143561939197,0.7484285506099289,0.7405225626262433,False
38,0.011879339867283241,0.16166452995857172,0.7363169870063658,0.7273564955707419,False
39,0.011523336660287656,0.15430565330812335,0.742319735385504,0.7336236328171605,False
40,0.011173335340213501,0.16215419354426647,0.7509466354527093,0.7447171006182971,False
41,0.010699168736606247,0.1553305709128803,0.7434207359791217,0.7352770618707092,False
42,0.010352903620719596,0.15922549917197437,0.7495515556173535,0.7430112825845256,False
43,0.009900281517449552,0.15092829928789198,0.7474977917595866,0.7390763068096973,False
44,0.009488718849059163,0.16385461376716076,0.7570355631436431,0.751366946866983,False
45,0.009506028433947341,0.1575117733795118,0.7557179165619368,0.7493882245403853,False
46,0.008708683634259393,0.1589684030888038,0.7504536808760587,0.7435143943961906,False
47,0.008725384281683329,0.16315419396086248,0.7434936569352566,0.7357079474135422,False
48,0.008068510416822513,0.16414227859230068,0.7576237216271188,0.7516588517911511,False
49,0.007896762725339243,0.15886235957936973,0.7545461118924999,0.7481541708157093,False
50,0.007791986553802899,0.16245268943183275,0.7514751313357113,0.7446678394918758,False
51,0.007347370680589103,0.15997593282743228,0.753865144919398,0.7473886133210448,False
52,0.007375285100162588,0.1614150781897418,0.7473893294971006,0.7400448921603381,False
53,0.007072860566782677,0.1611133327015489,0.7438009945326552,0.7359016238637675,False
54,0.006644437320043107,0.15625696465430228,0.7555410456408309,0.7491621212163841,False
55,0.00670516094941411,0.16017278032270135,0.7578271092595465,0.7520173140150834,False
56,0.006230679738518557,0.1619957276291607,0.750460310053889,0.7435508449132427,False
57,0.005897840850491315,0.15842133702269862,0.755023691233174,0.7485529257987982,False
58,0.006117577478175054,0.162065143931465,0.756217500316418,0.7505835185910931,False
59,0.005590726060947311,0.16568989278218713,0.757959692816155,0.7526728677259475,False
60,0.005853121917308303,0.16252520930064893,0.7541016784409778,0.747928408696686,False
61,0.005536920523311192,0.15624128255341063,0.7549971745218524,0.7484117140876327,False
62,0.005501896266403719,0.1593204762229667,0.755293370643906,0.7492633644908142,False
63,0.0049574391551385055,0.1610784195668109,0.752308569398913,0.746243244749011,False
64,0.00555526008415748,0.161012810385627,0.7479464589717398,0.7408840873208478,False
65,0.004846495517748842,0.15818828351182768,0.7603542186973565,0.7547339363012413,False
66,0.004903389833551123,0.15680189465523642,0.752790661037102,0.7459521394596349,False
67,0.00434971683570153,0.16554033573255025,0.7637015078427073,0.7588637494529475,False
68,0.0049915295708776964,0.16455039909352212,0.7586141430779351,0.753300500949615,False
69,0.004319279863574,0.15767456972609473,0.7584417844543438,0.7524420873288389,False
70,0.0042781697097186416,0.16497892630919778,0.7575529175512998,0.7519691657100315,False
71,0.00416006122379231,0.16791927065198656,0.738302342205513,0.7301972795722452,False
72,0.004008275954377521,0.1630313061482318,0.754625662026465,0.7485692838388855,False
73,0.0042861931211485,0.16697312041995283,0.7545482287728155,0.7488514596924201,False
74,0.0038685642450637407,0.1638294046052545,0.7518752774227361,0.7453732644893128,False
75,0.0038548768428936764,0.16345321471155952,0.7589148514975034,0.7534851078294962,False
76,0.0037237465596167123,0.16076046074125974,0.7588087846522167,0.7529576079855473,False
77,0.0033423763911780173,0.16946115364032616,0.7593481434736802,0.7543099600970623,False
78,0.0035122242682303372,0.16673847195553587,0.7496244765734883,0.7433985385814244,False
79,0.003224354317536505,0.16330308884216901,0.7636285868865726,0.7585219846954563,False
80,0.003263729084870686,0.16439931624255555,0.7505907767301819,0.7435237366466099,False
81,0.003146343770957234,0.1719573272285548,0.7525981363431359,0.7470394568934715,False
82,0.003083894793457645,0.17377620566454194,0.7659631716304167,0.7620769379931683,False
83,0.0030914886935582346,0.16230204981395405,0.7595494142257923,0.7540149904693766,False
84,0.00297586151729868,0.1725969328374869,0.7624854158087729,0.7580277136864366,False
85,0.0030050161405988135,0.16696859097666758,0.7639512997199479,0.7594152677628485,False
86,0.0027025037650003432,0.17064679946999667,0.7575218885424633,0.7524568272973425,False
87,0.0032981401847922936,0.17567292610256396,0.7599405357177873,0.7558305307122284,False
88,0.0026549033286322253,0.16886448199835422,0.7575728050847912,0.7520675348891818,False
89,0.0026130608472967314,0.16683212303566292,0.7625761074180835,0.7578539485482274,False
90,0.0030876613508083028,0.16794951132411812,0.7647627333693426,0.7601728887261303,False
91,0.0023945013281387565,0.172490281157162,0.7659233965634343,0.7619076160517488,False
92,0.0022563287667212236,0.1736968482637692,0.7630292869277515,0.7587364159095481,False
93,0.0024407769452702796,0.16631554583441568,0.7653906669198011,0.7606823023737759,False
94,0.0024455066013226025,0.169752583886086,0.7581962263377346,0.7531792520746539,False
95,0.002471115509474903,0.16982463548317658,0.7677098764276687,0.7635869111604889,False
96,0.00214692382314783,0.16634717445410932,0.758076901136787,0.752603249397418,False
97,0.002177650206275407,0.16807331359761396,0.7640175914982521,0.7597112235473853,False
98,0.0021057051861231423,0.1702266217897984,0.7690275230093748,0.765417917742374,False
99,0.0020727225507660456,0.16869494276754987,0.7621449323222221,0.7576531950523293,False
100,0.0024701739705008654,0.1684706182744812,0.7635975578777361,0.7589802045695075,False
101,0.0017575180713652388,0.17560171588432325,0.7591866477885508,0.7547607388760531,False
102,0.0021195308485250346,0.17204625636709667,0.7679795558384005,0.7641953201535323,False
103,0.0017282424386568416,0.1703997202218822,0.759407806074154,0.7545901360626495,False
104,0.001712390992895821,0.1748686122439022,0.7678822350512596,0.7643108846817768,False
105,0.001720655860074737,0.17757607885879903,0.766029463408721,0.7623542490401696,False
106,0.0018951076995526136,0.17428580434467963,0.7621979657448655,0.757890061507299,False
107,0.002128401653521679,0.177334735623469,0.7559122795993346,0.7510128106959788,False
108,0.0014347062453740655,0.17267838492492255,0.7576324676852649,0.752359087829376,False
109,0.0016816381549443675,0.17847318813296764,0.7673980265327551,0.7638635085464652,False
110,0.001758221929405354,0.17654116234550807,0.7662129635076571,0.7625942851528749,False
111,0.0016442135343821963,0.17770922422190252,0.7686228646248353,0.7652906687557139,False
112,0.0016595073906998132,0.16971974516989552,0.7593149975845281,0.7541520443407849,False
113,0.001764929393774411,0.17337764834342706,0.7615302571274245,0.7572012707861249,False
114,0.0017333200705524465,0.17848734208472022,0.7621470492025377,0.7582223917897557,False
115,0.0012979204243482494,0.1781754429091123,0.7725848289649837,0.7697026848013522,False
116,0.0012877791092797733,0.18689814349799608,0.7629096831899203,0.75980486528223,False
117,0.0016375079148146492,0.1764868045057595,0.7622775158788306,0.7582378353390092,False
118,0.0013802328669066906,0.1766382119853479,0.762872303540137,0.7586080941781077,False
119,0.0013571332083068698,0.1742794494960944,0.7725893412624985,0.7692491566110543,False
120,0.001521456946143777,0.17550095546186895,0.7732260208711028,0.7702877053945019,False
121,0.0017587218524298092,0.1743048693898965,0.7687268145898065,0.7652095558148039,False
122,0.001170917025828534,0.17759610110191118,0.772171424522298,0.7690582534041375,False
123,0.0014371833443252262,0.1814529559008271,0.7736659420251102,0.7710214063343991,False
124,0.0013218438274326843,0.17880786889497344,0.7708956698878899,0.767916492172255,False
125,0.0011266442864613904,0.17961580193034798,0.7729385708071955,0.7701189106252397,False
126,0.0017917256435584631,0.17724921816272168,0.7709465864302179,0.7676386889438197,False
127,0.0013790644636595235,0.1756506406116392,0.7560560046312885,0.7510758410628745,False
128,0.0014702028556831752,0.17951576572751365,0.7667966096936183,0.7634444955482484,False
129,0.001264681972417418,0.1777117796119159,0.7741480336632993,0.7710124150074656,False
130,0.0012465236021817578,0.17548566518282127,0.77082726122927,0.7671580247868649,False
131,0.0011623325646358566,0.17194002284073975,0.7655431380099008,0.7613629233458327,False
132,0.0014813016152264544,0.1800971820743202,0.7685388021933554,0.7654438244014459,False
133,0.001216440884472761,0.1820296917086439,0.7732657959380855,0.7704364131088799,False
134,0.0012875884249371116,0.1738808467951876,0.7620985280774092,0.7574426238493277,False
135,0.0010843758017941884,0.1775164962835559,0.7673449931101115,0.7636458480224064,False
136,0.0011635828072941539,0.18476340957091625,0.7683818188057407,0.7653109727020291,False
137,0.0011020984049826224,0.18559386499037125,0.7695536234751778,0.7665219300731003,False
138,0.001209079884076226,0.1763393795231179,0.7690010062980532,0.7653089178986381,False
139,0.0010178226047388612,0.17753754969547653,0.7719017451115663,0.7684837748634058,False
140,0.0010277304110159016,0.19307490001139976,0.75948496079092,0.7560377988482878,False
141,0.001192247465000648,0.18539391789972612,0.7728743959092068,0.7703223798641712,False
142,0.0009552901086719943,0.1911180199072792,0.7633496043439276,0.7605516799085135,False
143,0.0012921662708909561,0.18202830706865228,0.7733387168942202,0.7707036546661512,False
144,0.0008446722081136557,0.18136757838741957,0.769573511008669,0.7665977672287807,False
145,0.0010087553653552557,0.1820474147303075,0.7712825576192537,0.7684579159242997,False
146,0.0008444529559335372,0.18351851901962257,0.7708049782785796,0.7680310319532971,False
147,0.0013287482663546584,0.17781665565154797,0.7682426060713019,0.7647617973573246,False
148,0.001073957889666697,0.1801035407676997,0.7730292624165058,0.7700035511346386,False
149,0.0008686461237364275,0.1819005298227614,0.769573511008669,0.7665977672287807,False
150,0.0010677473955880436,0.18540892031198547,0.7677008518326391,0.7645749272336788,False
151,0.001119264531265081,0.1802793408417849,0.7728126164284174,0.7696412318637977,False
152,0.0008814213385587118,0.1868420553612934,0.7728412500200547,0.7702030786960559,False
153,0.0016669913045002998,0.1794549984400248,0.7703186528797594,0.7671091680555451,False
154,0.0015218143724081543,0.1826634729048276,0.7699670279178633,0.7671640130622602,False
155,0.000959037343420759,0.18798270851066598,0.7676167894011591,0.7647208125882614,False
156,0.0007935807684230116,0.1880202084247022,0.7706811407801172,0.768018281489792,False
157,0.0009597231234528158,0.18431042764263142,0.7721735414026136,0.7695196677776799,False
158,0.0009273912811711409,0.18207293053090962,0.7684215938727234,0.7654630711087312,False
159,0.0007942052129467575,0.1820567696413248,0.7699670279178633,0.7671640130622602,False
160,0.0009561073168993292,0.1893558246294127,0.7641854378243284,0.7609401066990723,False
161,0.0008954238956994321,0.18383629396405515,0.7733387168942202,0.7707036546661512,False
162,0.000933118748227854,0.18972735442239813,0.769885082366699,0.7677174554743473,False
163,0.0007703570620636771,0.1834661075874887,0.7710659116311656,0.7681002086251827,False
164,0.0012286625329611014,0.19183726145656047,0.7697060945652775,0.767089882036722,False
165,0.0007182087192773502,0.1883945184419932,0.7718264287382324,0.7691296254490599,False
166,0.001011352470291611,0.1776465400998261,0.7687732188346196,0.7653961743755133,False
167,0.0010078221552567328,0.1841155163699476,0.7695933985421602,0.7666730756188616,False
168,0.0009061253993707519,0.18399141263667398,0.7656712092689945,0.7624160492972869,False
169,0.0008894326204168518,0.1868567672929073,0.7745391551552944,0.7724194465288674,False
170,0.0007624819984998602,0.18381566018917894,0.7712494117301018,0.7683339043246885,False
171,0.0006258458477655836,0.18643047933832083,0.7749637010733252,0.7726723353249587,False
172,0.0011828875749231025,0.18959109759651002,0.7695424819998324,0.7669311398472991,False
173,0.0007697041630529606,0.18520415616705801,0.7790540152094508,0.7766521742698185,False
174,0.0008589142891819394,0.18206329192097837,0.769560252653008,0.7665472679372829,False
175,0.0009831184994451873,0.18495349613593787,0.7728810250870373,0.7703460682011849,False
176,0.0005957441319119192,0.1869266741071005,0.7727505584107444,0.7703046818495043,False
177,0.000702463150957379,0.19731040491139612,0.7697347281569148,0.767603192844795,False
178,0.0008313233122771481,0.18599924373791807,0.7675438684450244,0.76444225065014,False
179,0.0009952733589071836,0.18252656726055028,0.7775815021204455,0.7752191887314962,False
180,0.0005847588312359198,0.18562998625111216,0.7744927509104813,0.7722628471359436,False
181,0.0011702983532482906,0.19594188344840632,0.7703427741738819,0.7680814140572103,False
182,0.0005389748842409408,0.18340691970031905,0.7735222169931564,0.7709342396835279,False
183,0.0008299728205693948,0.18931105557593553,0.7723835582128717,0.7698456780275231,False
184,0.0009320708415669921,0.18873801661710318,0.7698299320637401,0.7671033755710358,False
185,0.0007629431965837408,0.18592920715395525,0.7697060945652775,0.767089882036722,False
186,0.0006548580531475743,0.17820615164504194,0.772805987250587,0.7696155087078593,False
187,0.0007857521906431183,0.18708257429114014,0.7752909262042152,0.7729906476227744,False
188,0.0006750411269920819,0.18200807957777132,0.7521868487807661,0.7469612346321679,False
189,0.0009391874859108477,0.18784222061996486,0.7755009430144731,0.7733080575211866,False
190,0.0008561865694082954,0.18471073989436124,0.7758724555098607,0.773372704595703,False
191,0.000557135873225431,0.19302665891774445,0.7718152872628871,0.7695125892076901,False
192,0.00071222758133083,0.19090463561713744,0.7702565948620863,0.7677802971414176,False
193,0.0009308645907118662,0.1862420380232371,0.77422970067758,0.7717589638184577,False
194,0.0006878039934988248,0.19082492978858934,0.7688747733823915,0.766248154176522,False
195,0.0009619666707606433,0.18516352774950492,0.769560252653008,0.7665472679372829,False
196,0.0004814443791795779,0.2016000779084246,0.7696175198362826,0.7675990180746396,False
197,0.000752190052663956,0.18897826448095356,0.7787997110346955,0.7765835224062183,False
198,0.0009278164362151038,0.18897761779094646,0.7737454921590752,0.7713052965591025,False
199,0.0004934057311160195,0.19256300438396246,0.7674730643692053,0.7646370216785432,False
200,0.0006428205992614066,0.18682669133480018,0.7749106676506818,0.7724883664229949,False
201,0.0007210229862143746,0.18410829639386453,0.774430971429692,0.7716215900292898,False
202,0.0005014020566617175,0.1934638696402714,0.7767058935730622,0.7746229414905705,False
203,0.0007331533528331661,0.19012175506049536,0.774813346863541,0.7725585899049183,False
204,0.0007203898900171744,0.19382925208452229,0.7759276058128197,0.7739567598616345,False
205,0.000681702616326646,0.18901879684469666,0.7790362445562752,0.7769861022640461,False
206,0.0006585473359810715,0.18778746372659735,0.772743929232914,0.7702812904242924,False
207,0.0007745172378727337,0.19141452776909312,0.773314317063214,0.7710355203361112,False
208,0.0009725741378923103,0.18965269125477113,0.7716251579861204,0.7692615676629175,False
209,0.0006081152516575216,0.190772109073673,0.7775372147559481,0.7754637478563409,False
210,0.0005968670812787773,0.19334052746281608,0.7753108137377064,0.7730587723752758,False
211,0.0006708885893050291,0.186305786537225,0.7650830507855186,0.762041671708421,False
212,0.0007185014460904989,0.18604065278685195,0.7800245491267758,0.7779647924441917,False
213,0.0006093468021265773,0.1932129210755341,0.7581628019116988,0.7547213555927231,False
214,0.0006789387981691654,0.18725203121559322,0.7744728633769901,0.7721948893388098,False
215,0.0006082726161472382,0.186370701364826,0.7725073957113342,0.7698613732368678,False
216,0.0008101441071991947,0.19634824371647264,0.7776586568372115,0.7761961366718889,False
217,0.000718058636195833,0.19203631146716932,0.7793788449231417,0.7777147750731608,False
218,0.0006348404065396788,0.192257407794716,0.7734713004508287,0.771171812494523,False
219,0.0007154452799939831,0.18988967783761224,0.7754943138366428,0.7732856187805426,False
220,0.0005247878975107144,0.19311693433559368,0.7752532680175481,0.773254216682668,False
221,0.0009049684795019332,0.19402470316077589,0.7771524439048999,0.7753288702498076,False
222,0.0005570062431429302,0.19230618812398662,0.775947493346311,0.7740213017902018,False
223,0.0009991942687364167,0.19014678017189515,0.7787819403815198,0.7769035163063862,False
224,0.0006653836250129696,0.19112906777376865,0.7770484939399287,0.7753561129480915,False
225,0.00041865023408839684,0.19837817426565174,0.7730157255239614,0.7711938818462474,False
226,0.0006577026203890103,0.19513271171671112,0.7722419500612335,0.7701680448828738,False
227,0.0006772682564496504,0.19349280618604825,0.7724896250581585,0.7702173038467455,False
228,0.0008145086502603552,0.18836210304796608,0.7788262277460172,0.7766727010814156,False
229,0.0005497332046454158,0.18687747466713114,0.7781253732394241,0.7758788332086761,False
230,0.0006198251230142907,0.19522874830579723,0.7789012655824674,0.7772759925580102,False
231,0.0011329718518285497,0.19551569532342572,0.7746253344670898,0.7727029927874953,False
232,0.000571102215236794,0.18893579486524414,0.7781784066620675,0.7760572920991595,False
233,0.0004901596384111185,0.19452864020980798,0.7743622842341884,0.7722157515103358,False
234,0.00038384464477497397,0.19574135330351977,0.7718616915077002,0.7696714621409506,False
235,0.000775734625010681,0.19561626500874787,0.7773226856481754,0.7755094396164219,False
236,0.0006060583451329359,0.1938747051565902,0.7786249569939051,0.7767650819824792,False
237,0.0007637927201338841,0.19046695378120884,0.7715145788433189,0.769285564813109,False
238,0.0005392097876562833,0.19786296465946804,0.773617142363098,0.7716606250156153,False
239,0.0009801057528261695,0.19671017468260313,0.77307990042195,0.7710302603591843,False
240,0.00046700359274327245,0.1928524482699542,0.7728367377225398,0.7706035884059883,False
241,0.0008571018997655121,0.19089952615973485,0.7806214536683975,0.7787859128970349,False
242,0.0006666402687420269,0.19741425413257463,0.775980639235463,0.7741277641500781,False
243,0.0006401446667418671,0.1892233462968489,0.7741522674239305,0.7718992931655986,False
244,0.00045441882826803174,0.1922429905343689,0.7746895093650784,0.7725342204909703,False
245,0.0003945182921675118,0.19261830147278405,0.7776300232455742,0.7757653776152087,False
246,0.000817137004714385,0.20334568199366407,0.7672208770747655,0.7650154361747927,False
247,0.0005320047630172858,0.19778998767133152,0.7757064475272164,0.7739760327578775,False
248,0.00046417388281204744,0.20501305366762637,0.7695666032939549,0.7678042497806203,False
249,0.0008624738648255651,0.19849521769392517,0.765812538883749,0.7633988262160851,False
250,0.0005481721850821311,0.19478346567446186,0.772412191804509,0.7703493094606242,False
251,0.0006670742502758874,0.1921066035761007,0.7780678275192658,0.7760727399217396,False
252,0.0003394100176024266,0.19285338607239252,0.7765820560745997,0.7745944380925369,False
253,0.0009957214192521512,0.19655496496601527,0.7754500264721454,0.773521540428182,False
254,0.00048217094113146684,0.20643223891604737,0.7604663576467063,0.7583437912745796,False
255,0.000630259395272901,0.1918086371190775,0.7705329034506487,0.7683311731132183,False
256,0.0007921156836048079,0.19730683469586355,0.7735065632202964,0.7716722004897959,False
257,0.0006273715731172003,0.1949687530366642,0.7774531523244682,0.7755634198533223,False
258,0.0006620183600508072,0.19463766776814737,0.7754367681164847,0.7734785263904312,False
259,0.0005607882791307157,0.19514267082095654,0.7772982858171691,0.7757779624466075,False
260,0.0005190088676082965,0.19472657786407188,0.7755672347927776,0.7735293696467205,False
261,0.000748594266739462,0.20160195571052628,0.7644837508266974,0.7620586829320124,False
262,0.0004573252032998242,0.20405917685281877,0.7697943907573886,0.7678019577658144,False
263,0.0005944979753173686,0.19863882031379992,0.7677514898380832,0.7656274988143434,False
264,0.0006299300970331229,0.2017010505993871,0.7763033520688383,0.7747794192507582,False
265,0.0005803808415461379,0.19531629100673792,0.7768252187740098,0.7750097367039189,False
266,0.0005251757347244377,0.19799665744677025,0.7765709145992545,0.7749179439639369,False
267,0.0007906026313520774,0.1962443725313962,0.7622618621059706,0.7591979230304906,False
268,0.0006489767170093613,0.1955339888646271,0.7683330191437285,0.7660135574344298,False
269,0.0003785684824644301,0.1964836035631802,0.7725116294719653,0.7706733295033539,False
270,0.0007506947027123297,0.1986011205579549,0.781317795877476,0.7798904413571404,False
271,0.0007016034154450347,0.1995106460015314,0.7695334574048028,0.767698773334277,False
272,0.000592236072051242,0.19933105609538995,0.7664868766790204,0.7641040237664077,False
273,0.0005993613059556207,0.20291728092534364,0.7684987485894893,0.7665718028834623,False
274,0.0005726611512340831,0.20347139750147789,0.7763762730249729,0.7749944666092867,False
275,0.0006023535226433529,0.20010587045369335,0.7716803082890794,0.7698339643535059,False
276,0.0006490189965133095,0.2069558675548389,0.7692194906295735,0.7674224514202257,False
277,0.00040010571897804723,0.19909822317789796,0.7748287220995175,0.7729901634192304,False
278,0.0004085343506027391,0.195084952935017,0.7696750655564408,0.7673998017546597,False
279,0.0006749884319161169,0.19654730245335492,0.7714106288783475,0.7693278831127841,False
280,0.0004411697902101278,0.18928075015660512,0.772743929232914,0.7702812904242924,False
281,0.0004236101189505726,0.1971693289347009,0.7783839111748106,0.7767155313266203,False
282,0.0004955199658508391,0.20751295280380955,0.7676629151090884,0.7660766378766765,False
283,0.0005754418121566418,0.19009428798159977,0.7773073104121989,0.775082376195986,False
284,0.000602809974493977,0.20482909827883655,0.7742670803273632,0.7726419286753786,False
285,0.0006031944008576503,0.19177844610587994,0.7753903638716716,0.773326225282675,False
286,0.0009485717370552486,0.20139712633603296,0.7818306379876178,0.7807321223915458,True
287,0.00032867461740489125,0.2004482690941113,0.7788503490401397,0.7774516665674143,False
288,0.0007069936191069517,0.1974512697049088,0.7754256266411392,0.7738001485277796,False
289,0.0003041963154199991,0.20151348372533776,0.7763232396023296,0.774838721276419,False
290,0.0009233607564057021,0.19852044877866443,0.7724851127606437,0.7705881593451146,False
291,0.0007934703117640843,0.1962985196467082,0.7739133384851515,0.7722410830725825,False
292,0.0002981335598067841,0.19523676236118295,0.777161189963046,0.7756969048521234,False
293,0.0003438748778260139,0.202694664494971,0.7773645775954736,0.7759733880793693,False
294,0.00070252953175257,0.19825049043982232,0.7765775437770849,0.7749382816088675,False
295,0.0005453737652652813,0.19830185850735582,0.7771744483187069,0.7757359651446907,False
296,0.0008001108320167455,0.1941191787914936,0.7799293452199505,0.7783753393606496,False
297,0.0005737576566935015,0.19602556518082745,0.7783131070989915,0.7768357211909325,False
298,0.0004169609563279335,0.19411481171349104,0.7785276362067645,0.7768138287454827,False
299,0.00031767365032768014,0.20064949705058002,0.7773624607151579,0.7756342841895396,False
300,0.0008564171419525946,0.19864503996645333,0.7732920341125236,0.7717042842473029,False
