epoch,train_loss,dev_loss,auc,f1
47,0.0025606758329760333,0.06630329015198085,0.7073488168644501,0.6992371078387511
48,0.002250007629147643,0.07299660615922612,0.7217461655498452,0.7172564209723055
49,0.0021321436627668084,0.06837205076862134,0.7127257485734455,0.7058208756363471
50,0.0021021854499916185,0.07159419750383575,0.7139394451901806,0.7080362178586509
51,0.00204473117220416,0.07714684290418874,0.725606296805338,0.7224133897863303
52,0.0019935352071940205,0.06840039552720106,0.7180231301484757,0.7118623914911062
53,0.0019096131733513661,0.0652041065460172,0.7135549528760159,0.7058432940503152
54,0.0018449578055136846,0.07229535237151116,0.7251157376458865,0.7202045288154946
55,0.001793572255665127,0.06980566126703917,0.7198050977151954,0.7141864738485442
56,0.0017189827432597688,0.0794417807997397,0.7249696171967335,0.7213274834926175
57,0.0018083812947949102,0.0741533780961249,0.7243838541304568,0.7198418089673398
58,0.0015753707843604078,0.07076729121718207,0.7185537429117934,0.7125412596807299
59,0.0014632153029480515,0.0707413132592909,0.7172183256769114,0.7111617336324072
60,0.001473822841073145,0.07288083183970293,0.7217109027803774,0.716437120572494
61,0.0014427401786045793,0.07011292053546012,0.7151091329793019,0.7085051935695097
62,0.0014658835521979584,0.06978749484942669,0.7167651461672435,0.7101587415021399
63,0.00139344655620417,0.06713841247097113,0.7141033362925092,0.7058050887004873
64,0.0012979206314052156,0.07344090126998115,0.7211935483727206,0.7158368895211
65,0.0012615082646477772,0.07244319307491813,0.720008485347623,0.7145476415137
66,0.001273293230209993,0.08109609103652365,0.728964727426034,0.7259019749496054
67,0.0011358796155794921,0.06884255734266552,0.7169995628085075,0.7099377521739408
68,0.0011126924061152705,0.07485617603500598,0.7230152910064227,0.7183112436583212
69,0.001118163957001094,0.07806879575396149,0.7215183780864115,0.7174075666586213
70,0.0010728268488824908,0.07875258903083311,0.7269462263377346,0.7232618674620495
71,0.0010696459544808222,0.07337238644193016,0.7218612569901616,0.716524935793446
72,0.001049516691294605,0.07287966065269151,0.7243287038274979,0.7189200794020405
73,0.0010117945549594197,0.0700364780211198,0.7197830933013886,0.7133432816430447
74,0.0009389444101819213,0.07295630035069398,0.7254562211324375,0.7205804318432492
75,0.0008689784403260078,0.08717172008194868,0.7297936531917207,0.7276523283778864
76,0.0009641314509386687,0.07293523101879841,0.7214345941918153,0.7157006487066349
77,0.0008989884318804162,0.0755648992504398,0.7235260162362492,0.7188736775328954
78,0.0008031801148349929,0.07798138123093275,0.7200304897614299,0.7153199191983568
79,0.0007785109664812359,0.07149643735298425,0.7210344481047906,0.715003708818698
80,0.0008585726252285978,0.07522916095634345,0.7190997309110875,0.7139879888854153
81,0.0007678023939902054,0.07556346022543675,0.7228516784409778,0.7181556739735337
82,0.00082444661489516,0.07202060772026797,0.7254275875408001,0.7197671385001039
83,0.0007730718424193823,0.07599783154574655,0.7216533570602193,0.7168097712678555
84,0.000763582946655892,0.06959067116232442,0.7161417249142998,0.7089367807718299
85,0.0006930358243035269,0.07761412714750206,0.7235260162362492,0.7188736775328954
86,0.0007000251824468632,0.07950656292296482,0.7233313746619677,0.7191834713057399
87,0.0006877816770497583,0.07351696419632338,0.7200328851786292,0.7139686133301462
88,0.0007500158314520127,0.07387099165799481,0.7230993534379029,0.7180778764511073
89,0.000867712993488927,0.0723478206704221,0.7168712130125302,0.7107449419454273
90,0.0006229806904605323,0.07705744256086905,0.718144572229739,0.7131891125482153
91,0.0005768266148457965,0.07305964700729724,0.7185736304452847,0.7126479192184858
92,0.0006064181745853377,0.07547936571991028,0.7181093094602712,0.7123249312280125
93,0.0005881142966376218,0.08428084331145176,0.7261037636795034,0.7229109768065263
94,0.0005780534687171135,0.07249388242432257,0.7230442031349438,0.7171092094098521
95,0.0005651228885217793,0.08050542006642994,0.7263426926182823,0.7222936999158285
96,0.0005532423336451962,0.07877620297283476,0.7245739834072236,0.7201228413698679
97,0.0005651720652376757,0.07797654270230679,0.7197409228172067,0.7145418337261319
98,0.0005091409668694554,0.07968682348081708,0.719900023085137,0.7153239678599819
99,0.0005118489787047223,0.07641060875867656,0.715772329299228,0.7099132839448941
100,0.0005255600381123064,0.0790923361226869,0.7210718277545739,0.7165394694549394
101,0.0004659450861400283,0.0792839906857365,0.721679873771541,0.7169388258442327
102,0.0004975762401280571,0.08140348715792509,0.7244899209757436,0.7203359500069798
103,0.0005231029772647546,0.08038486884190486,0.7233247454841372,0.7191530939881365
104,0.0005261851423600765,0.0769500243092904,0.7185404845561325,0.7124697783083047
105,0.00047020503096326956,0.07887178208898388,0.7218103404478339,0.7169327376840858
106,0.0004334403397514405,0.08544731802521058,0.7253565049280973,0.7218964401250274
107,0.0004011621464314597,0.07641072323380776,0.7230330616595985,0.717745810728561
108,0.00045243698954140185,0.07254213117586439,0.7165683877126462,0.7098174227497855
109,0.000444410588381789,0.07038837352022591,0.712840840013762,0.7048660274831131
110,0.00042214592693629814,0.08249775119761125,0.7228604244991238,0.7188061674612307
111,0.00042476631696006305,0.08881734984159351,0.7251374635228097,0.7225213826296406
112,0.000416200297349595,0.0775551275599884,0.7204020022568173,0.7151958502986437
113,0.0003651757315910326,0.07784776947801865,0.7217838237365121,0.7168021709339385
114,0.0004389827470589423,0.07946967434131222,0.7264665301167448,0.7222688441780332
115,0.000442161339921739,0.07393315089836992,0.7153257789673902,0.7089555256810031
116,0.00045628170687487635,0.07257960130311841,0.7180674175129731,0.7113551096043875
117,0.00041667720276592987,0.08229233698237823,0.7235281331165648,0.7194903373700843
118,0.0003667685457503972,0.07823562723516563,0.7247044500835166,0.7201217518865773
119,0.00039575742876362476,0.0813003116272217,0.7289493521900575,0.7253117795549231
120,0.0004409703012370267,0.0743822683063509,0.7154695039993441,0.7089992419667713
121,0.00042962452392505376,0.08026873794875837,0.7263228050847911,0.7222035675389546
122,0.000353876874585288,0.08532745156287351,0.7319627870266878,0.7289418553873929
123,0.0003011430394974072,0.07838455846586949,0.7233027410703304,0.7184291169913823
124,0.0003631602837745731,0.08606996210831226,0.7293693858105735,0.7260189221071425
125,0.0003562859750492247,0.08185874212370996,0.724967500316418,0.7207430591404582
126,0.0003133859739822852,0.08250718372961764,0.720306798349992,0.7160108706875757
127,0.00037421656015657853,0.07752826021685537,0.7210543356382818,0.7151101893748952
128,0.0004808105807586331,0.0785830154574894,0.7199443104496344,0.7148965287026442
129,0.000296330185192608,0.0829228399672334,0.7285359477473721,0.7246216116864851
130,0.00033634829909718234,0.08378339014685096,0.7232141663413356,0.7192380626961666
131,0.0003092333724916933,0.07869222845236327,0.7215804361040846,0.7164488974011523
132,0.00026467539584941685,0.08195862001476037,0.721418940418955,0.7169451041779121
133,0.0002804488808566744,0.07566448796000322,0.7224825613627895,0.7169755190878587
134,0.00032626508970250357,0.08447636749198197,0.727737772453638,0.7239278677999814
135,0.00045966092805788057,0.07904445307493091,0.7177444261427143,0.7125131922276199
136,0.0003234230037354782,0.0756601394764394,0.7197719518260433,0.7140126165408692
137,0.0002349074663793075,0.07833179328749142,0.7162697961733935,0.7104123940858691
138,0.00023967344736009196,0.07937527601973116,0.7210453110432521,0.7164127001419707
139,0.00023920221716437496,0.07921910566418751,0.7230351785399142,0.7184068116407842
140,0.0002923236376581098,0.07811964068411985,0.7204152606124781,0.715262617765192
141,0.0002655745985974112,0.07910455289675519,0.7249521250804414,0.720049001075488
142,0.0002817418907215446,0.09220591759852768,0.7303751824973662,0.728021703450986
143,0.00036292572229370477,0.08300154733872664,0.7280384808732064,0.7241232315579875
144,0.0003129621859760767,0.07529734978388611,0.7177688259737203,0.7119452378652611
145,0.0003342741265964677,0.08411863153334474,0.719849106542809,0.7156969587086128
146,0.00025833475257133623,0.08097962833457373,0.7234154370934476,0.7189700184209582
147,0.00028430700621313333,0.0864701558687085,0.7293494982770823,0.7259356010774917
148,0.00024654757332816696,0.08250153311381411,0.7261658216971765,0.7220775779257345
149,0.0002335057708617063,0.07906665225946384,0.7208286650551636,0.7160002969874641
150,0.0002533716306258002,0.08324147794434847,0.7262962883734694,0.7220824106095485
151,0.00026072483266765205,0.09130124192036553,0.7287324276650855,0.7264208072423448
152,0.00032785114271030114,0.08205447578080087,0.7191660226893918,0.7143168436177575
153,0.00037912817486459314,0.08533146845643953,0.7266322595625055,0.7230064342582936
154,0.0003900457909837103,0.07592956164076951,0.71891199705152,0.7122757549696175
155,0.0002528328918743595,0.08512315566325335,0.7305035322933433,0.7275803837875554
156,0.00017563168537877014,0.08072914662274418,0.7283834766572721,0.7239257150835943
157,0.0001793942793105631,0.07964860535654583,0.726654542513196,0.72192683014012
158,0.00020365194166183944,0.0790242984898397,0.7282132349139967,0.72373869216863
159,0.00020516951061811905,0.07435111479947787,0.7162721915905926,0.7088959160650243
160,0.00020679889627412708,0.08436749062235002,0.7274171765005785,0.723644251626898
161,0.00020895385288442747,0.08096546055020225,0.7222568907796715,0.7178174348770442
162,0.0003676599538939468,0.08072478608497888,0.7231324993270549,0.7182411947875449
163,0.00021804371622955338,0.08132264147850303,0.7220336156137526,0.7173778474933086
164,0.00032838946417242516,0.08032095505879754,0.7219341779462963,0.7168917666958361
165,0.0002470770124987496,0.0861242095556439,0.7232075371635052,0.719208196416322
166,0.00018970395325474274,0.09094305048795688,0.7268377640752487,0.7238611620740898
167,0.0001860433119603785,0.08789102553366501,0.7263580678542588,0.7229201342104568
168,0.00035455235825319306,0.08148237377101822,0.7215560362730784,0.7169746534317576
169,0.00018270130061473356,0.08560712467185966,0.7241117793025258,0.7203723716345528
170,0.00021254829420574265,0.07998512584101312,0.7241141747197251,0.7191739745938206
171,0.00015649412046183088,0.0820028226920207,0.7211646362441997,0.716974125363932
172,0.00015763841964561105,0.08535767767199805,0.7246999377860017,0.720702564869308
173,0.0002148257695595036,0.09390687715742677,0.729486315594322,0.7274063443226826
174,0.00021911436786029953,0.0816454113414923,0.7218235988034947,0.7169975869160535
175,0.00019215078023404668,0.08238103259252265,0.7147596248977213,0.7095217352584007
176,0.00020214958010184183,0.08126733264480711,0.7192699726543629,0.7141763743526777
177,0.00036438011551899203,0.09108458608811594,0.7228049956592812,0.7196670838491277
178,0.00029159671198704043,0.08999736963877113,0.7260838761460122,0.7228288843136559
179,0.0001818838473942744,0.08236759961715588,0.7220932782142265,0.7176617222626251
180,0.00019172539246156616,0.08343363548188422,0.722053503147244,0.7174731177259039
181,0.0002232018310849036,0.09207220748253384,0.7320887414054659,0.7294334777747052
182,0.00017103058200368488,0.09515808445373362,0.7319537624316581,0.7298220014741589
183,0.00019408486290873488,0.08075599855002548,0.7248526874129851,0.719554237598776
184,0.00015710632426803244,0.08121848213797954,0.7244811749175977,0.7196792969303287
185,0.0008239655719444496,0.09204294171135194,0.7141955877083679,0.710567339606197
186,0.0006248377638291893,0.08577072141008586,0.720580990058239,0.7160726606196874
187,0.00019312284176157326,0.07801128505924479,0.7202296436332263,0.7143010816446491
188,0.0002295601331560702,0.08704628624940743,0.726952855515565,0.723290640677136
189,0.00018669273244744034,0.08446092896403404,0.7205014399242735,0.7156894954201947
190,0.00013157817507071387,0.07948011966493995,0.7253634126428115,0.7201205099917175
191,0.00013217190059037817,0.08522695154772165,0.7256617256451805,0.7215491065927471
192,0.00013310560711225178,0.08683007403564198,0.7234573290407456,0.7197472556454774
193,0.00012994858909595614,0.08206493747506857,0.7235657913032318,0.7190631777340883
194,0.00015894514854637037,0.0782716930877301,0.7248129123460025,0.7193517785380283
195,0.0001789328252307881,0.09455695988518079,0.7174500683640928,0.7141615503558678
196,0.00018408848083510096,0.08042292568652991,0.7203311981809982,0.7155017129920085
197,0.00021408504588275504,0.08203617684653779,0.7248038877509729,0.7205870959293137
198,0.00022743901791507813,0.08113634429191997,0.7182440098971954,0.7136737573298115
199,0.00014784146335008436,0.08616944477670721,0.725606296805338,0.7224133897863303
200,0.00016397579276832317,0.08256643394904326,0.7242865333433162,0.7199968772190126
201,0.00013923678020367027,0.07567765715522837,0.7180363885041365,0.7119343778746665
202,0.0001396786819357482,0.0884849348669754,0.727293339002116,0.7236609258858594
203,0.00025650038941758054,0.08545884132464819,0.7302736279495942,0.727157833541531
204,0.00019674445667125165,0.0820767460174917,0.7202450188692027,0.7150741041764306
205,0.00018045180993265085,0.08805644327186293,0.7233865249649265,0.719989990725999
206,0.0001646433012939102,0.0904471148399087,0.7228890580907611,0.719492425202727
207,0.0001289612380754039,0.09049923784363235,0.7275829059463392,0.7243493758402806
208,0.0001553079698098213,0.07957652634379264,0.7228097864936797,0.7172856566622346
209,0.00013209323925899568,0.08515080589295707,0.7184540267074534,0.7140499197147445
210,0.00020822425773628727,0.08678140219356309,0.719685493977364,0.7155411380884431
211,0.00021479654981487988,0.08381520114477302,0.7286863019571561,0.7247188411440509
212,0.00014472603578667882,0.0877226929861139,0.726205596764159,0.7222566953135773
213,0.0001123485928584462,0.07877937676849696,0.720499323043958,0.7150126016453469
214,0.00012704496728818313,0.08121644376455275,0.7215096320282655,0.7167511952155023
215,0.00015408241623738413,0.09464309387805366,0.7217525161907921,0.7189420353690428
216,0.0001708270853974384,0.08999261797598322,0.7262209720001354,0.7228751274591583
217,0.00013243979635187099,0.08317929262631965,0.7211558901860536,0.7163111044100888
218,0.00012477973899220694,0.08800983379226524,0.7233069748309615,0.7196488155201728
219,0.00018015470999602548,0.08747834167117649,0.7281135187096568,0.7249829406265567
220,0.00023510031052246014,0.08901283258829255,0.7213879114101187,0.7174021637224961
221,0.00013569584036239138,0.08729465469660791,0.7295640273848552,0.7257647047009489
222,0.00017006357822768562,0.09305743782862029,0.7236628335534889,0.7206130692002259
223,0.0002916972966612628,0.0962899298535033,0.7282747358579025,0.7260670694646348
224,0.00023276747254697823,0.09376751256669362,0.7282063271992827,0.7253542026275495
225,0.0001373180710559885,0.08677850174581629,0.7286486437704892,0.7251124196026055
226,0.00010726672494943356,0.0864853212078724,0.7211646362441997,0.716974125363932
227,0.00031153054155461357,0.0859999744995158,0.722119794925548,0.717786028538733
228,0.0001333681620665934,0.08190859314915176,0.7206319066005665,0.7156820839864202
229,0.00010672473200377438,0.0854409423471989,0.7250072753834005,0.7209248456948345
230,0.0001017135579548644,0.08494190383629789,0.7242865333433162,0.7199968772190126
231,0.00010951612883591961,0.08386322044876687,0.7255357712664026,0.7209634839065973
232,9.70421777815783e-05,0.08578788004871524,0.7229908911754167,0.7188108064731921
233,0.00013492701706631051,0.1042289106511282,0.7317103211953644,0.7305063936167537
234,0.00013986809943266867,0.07932716825858552,0.7213173858711832,0.7157875802895016
235,0.00013712695995260474,0.09098158307571194,0.7232361707551425,0.7198893223471562
236,0.00014294450945108596,0.09446345842801608,0.7278414438817257,0.7253645274633602
237,0.00011289812842873782,0.08722384501514024,0.7283678228844122,0.7249953315297097
238,0.00012690000746892266,0.08350388864115883,0.7225509700214093,0.717971621696968
239,0.00010957795582973207,0.11120705041228163,0.7333419345522999,0.7323863231181668
240,0.0001176157313070293,0.08757090656064735,0.7226724121026727,0.7191095886510283
241,0.00010300978312602193,0.09004473045714487,0.7273683768385664,0.7244903073226845
242,0.00034084823874942197,0.08840519885039778,0.726764843119114,0.7235653940523872
243,0.0001703048377019766,0.08877302031673773,0.7280737436426742,0.7248197631983044
244,0.00015209704076891018,0.09309799904300557,0.7240542335823676,0.7206721101152171
245,0.0001252480136967311,0.0804339826315885,0.7224382739982922,0.7174235685985033
246,0.0001094273431986345,0.08528741027046559,0.725117854526202,0.7208378314364712
247,0.00011485302477573839,0.08646791360821049,0.7269926305825476,0.7234618310982774
248,0.00010782879928542476,0.08196932591601085,0.7252284336690037,0.720746039031092
249,0.00013192882769360846,0.09351723106202231,0.7277573814502457,0.7254986654093024
250,0.00017308220007706052,0.07688215756364603,0.7196149684384288,0.7138927185033741
251,0.00020532948505329137,0.09138245300520208,0.7227209332278013,0.7198313732163342
252,0.00011469818691869639,0.081841179291394,0.7185115724276117,0.7136955689968519
253,0.00024981022123712996,0.08811968377013249,0.7174524637812919,0.7130225541568334
254,0.00017617584912926976,0.0968694392496609,0.7283389107558913,0.725861710104267
255,9.902951544603114e-05,0.0840677314144372,0.7196833770970483,0.7149125157049954
256,7.940282794949027e-05,0.08693932774825584,0.7230969580207035,0.7192889652770407
257,6.906604537545885e-05,0.08838334323049844,0.7217106242434939,0.7182564725305898
258,8.561476203630671e-05,0.08603411804509843,0.7216575908208505,0.7180281982168775
259,8.681832711998585e-05,0.09194336473772725,0.7240873794715197,0.7208109761050403
260,0.00014420188526734706,0.08797412250429049,0.7249961339080553,0.7214419004176417
261,0.00022168117818597034,0.09206743897171187,0.7260395887815148,0.7231551812747198
262,0.00024882863142525923,0.0870450518474582,0.7203465734169746,0.7161949197442634
263,0.00015051204556421977,0.08640721984842913,0.7207512318015141,0.716259741234033
264,9.150364490847713e-05,0.08608186575162198,0.7232075371635052,0.719208196416322
265,7.962628666911069e-05,0.08341226612767691,0.7169064757819978,0.7116371211146263
266,9.88814345797075e-05,0.09387261605354257,0.7215093534913819,0.7184672295264634
267,8.936112248886408e-05,0.08937916591770956,0.7214343156549315,0.7176099030995803
268,0.0002917414907504272,0.08618551320630244,0.7206273943030517,0.7162913850372405
269,0.00010904742720537663,0.08282245707277183,0.7205345858134258,0.715850411498088
270,9.455921977020034e-05,0.08644242384547923,0.721511748908581,0.717377234648322
271,8.652389085714252e-05,0.09470627507999548,0.7236980963229567,0.7212307347481393
272,7.349628988496826e-05,0.09094438916073803,0.7197273859246622,0.7162949727149807
273,0.00013417218488897842,0.1095056530630849,0.7289487951162902,0.7278570738858312
274,0.00031407762135519544,0.08527857386447264,0.722343070091467,0.7182174837565269
275,9.440752569959606e-05,0.09073369974050104,0.7224114787500868,0.7190787216167926
276,8.741010291779427e-05,0.09084251554346873,0.7230526706562062,0.71964893103139
277,0.0001973454503385162,0.09174574726355528,0.7211733823023457,0.717588090221676
278,0.00019025284735525936,0.08455903534496963,0.7192898601878542,0.7142756289037877
279,9.227818569063804e-05,0.08994992646991203,0.7218920074621146,0.7179299717714607
280,8.222787574474209e-05,0.07803389348988539,0.7179191801835045,0.7120293138042166
281,0.00021355660886182378,0.08715254248391999,0.7205433318715717,0.7165022581913789
282,0.00014329593875448963,0.08799240164658909,0.7220312201965534,0.7185409860590768
283,7.672606590234768e-05,0.0855463079830929,0.7204969276267588,0.7162896613382099
284,7.793165548945018e-05,0.08472437888816504,0.7234618413382605,0.7191867475043
285,6.938727828873638e-05,0.10256842892177512,0.7270408731707926,0.725451260890121
286,8.125773572068466e-05,0.08986348229021097,0.7176380807605438,0.7138731472042927
287,0.0001802302025295534,0.0925786933615672,0.7240563504626832,0.7211922408631279
288,0.00010684683834101953,0.09257995537280957,0.7222147202954897,0.7187822062647089
289,0.00013788727790349598,0.09939729697951366,0.7297605073025685,0.7275345220317303
290,0.00010295105467047145,0.0866352871505442,0.7220224741384075,0.7179358609187267
291,0.00011673571207361383,0.09051301599483785,0.7237137500958166,0.7203030356841206
292,9.092958618932623e-05,0.08621547666909637,0.7256550964673502,0.7215189182907451
293,9.822961054770637e-05,0.09838456059663857,0.7294730572386611,0.7273598863623246
294,0.0001271879345052633,0.0942887967483798,0.7272490516376185,0.7240084350559148
295,0.00010150078187291299,0.09261617576182833,0.7225220578928886,0.7190101887395646
296,0.00022113358490443967,0.09842829894844486,0.7212571661969421,0.7189187737212857
297,0.00019337955516242605,0.08770400258867406,0.7233578913732893,0.7193042739646032
298,8.859678231974756e-05,0.08664313239683676,0.7244766626200829,0.7202751726470413
299,0.00010971385377135086,0.08511424526117212,0.7202781647583548,0.7152400268608338
300,0.00013480370273848542,0.08530488084636824,0.7232385661723417,0.7187517346527577
